Model,MSO2012,,,
Firmware Version,1.06,,,
,,,,
Point Format,Y,,,
Horizontal Units,S,,,
Horizontal Scale,2,,,
Sample Interval,0.0032,,,
Filter Frequency,1.00E+08,,,
Record Length,6242,,,
Gating,0.0% to 100.0%,,0.0% to 100.0%,
Probe Attenuation,1,,1,
Vertical Units,V,,V,
Vertical Offset,0,,0,
Vertical Scale,0.2,,5,
Label,,,,
TIME,CH1,CH1 Peak Detect,CH2,CH2 Peak Detect
6.85E+00,0.068,0.06,0,-0.2
6.85E+00,0.068,0.084,0,0.4
6.85E+00,0.068,0.06,0,-0.2
6.85E+00,0.068,0.084,0,0.4
6.86E+00,0.068,0.06,0,-0.2
6.86E+00,0.068,0.084,0,0.4
6.86E+00,0.068,0.06,0,-0.2
6.87E+00,0.068,0.084,0,0.4
6.87E+00,0.068,0.06,0,-0.2
6.87E+00,0.068,0.084,0,0.2
6.88E+00,0.068,0.06,0,-0.4
6.88E+00,0.068,0.084,0,0.4
6.88E+00,0.068,0.06,0,-0.2
6.89E+00,0.068,0.084,0,0.4
6.89E+00,0.068,0.06,0,-0.2
6.89E+00,0.068,0.084,0,0.4
6.90E+00,0.068,0.052,0,-0.2
6.90E+00,0.068,0.084,0,0.4
6.90E+00,0.068,0.052,0,-0.2
6.91E+00,0.06,0.084,0,0.4
6.91E+00,0.06,0.052,0,-0.2
6.91E+00,0.068,0.084,0,0.4
6.92E+00,0.06,0.052,0,-0.4
6.92E+00,0.06,0.076,0,0.4
6.92E+00,0.06,0.052,0,-0.2
6.93E+00,0.068,0.076,0,0.2
6.93E+00,0.068,0.052,0,-0.2
6.93E+00,0.06,0.076,0,0.2
6.93E+00,0.068,0.052,0,-0.2
6.94E+00,0.06,0.076,0,0.4
6.94E+00,0.06,0.052,0,-0.2
6.94E+00,0.06,0.076,0,0.2
6.95E+00,0.06,0.052,0,-0.2
6.95E+00,0.068,0.076,0,0.4
6.95E+00,0.068,0.052,0,-0.2
6.96E+00,0.068,0.076,0,0.4
6.96E+00,0.06,0.052,0,-0.2
6.96E+00,0.068,0.076,0,0.2
6.97E+00,0.06,0.052,0,-0.2
6.97E+00,0.06,0.076,0,0.4
6.97E+00,0.06,0.052,0,-0.2
6.98E+00,0.06,0.076,0,0.4
6.98E+00,0.068,0.052,0,-0.2
6.98E+00,0.06,0.076,0,0.4
6.99E+00,0.06,0.052,0,-0.2
6.99E+00,0.06,0.076,0,0.4
6.99E+00,0.06,0.052,0,-0.2
7.00E+00,0.06,0.076,0,0.4
7.00E+00,0.06,0.052,0,-0.2
7.00E+00,0.06,0.076,0,0.4
7.01E+00,0.06,0.044,0,-0.2
7.01E+00,0.06,0.076,0,0.4
7.01E+00,0.06,0.052,0,-0.2
7.01E+00,0.06,0.076,0,0.2
7.02E+00,0.06,0.052,0,-0.2
7.02E+00,0.06,0.076,0,0.4
7.02E+00,0.06,0.044,0,-0.2
7.03E+00,0.068,0.076,0,0.4
7.03E+00,0.06,0.052,0,-0.2
7.03E+00,0.06,0.076,0,0.2
7.04E+00,0.06,0.044,0,-0.2
7.04E+00,0.06,0.076,0,0.4
7.04E+00,0.06,0.044,0,-0.2
7.05E+00,0.06,0.068,0,0.4
7.05E+00,0.06,0.044,0,-0.2
7.05E+00,0.06,0.076,0,0.2
7.06E+00,0.06,0.044,0,-0.2
7.06E+00,0.06,0.068,0,0.4
7.06E+00,0.06,0.044,0,-0.2
7.07E+00,0.06,0.068,0,0.2
7.07E+00,0.06,0.044,0,-0.2
7.07E+00,0.06,0.068,0,0.2
7.08E+00,0.06,0.044,0,-0.2
7.08E+00,0.06,0.068,0,0.4
7.08E+00,0.06,0.044,0,-0.2
7.09E+00,0.06,0.068,0,0.2
7.09E+00,0.06,0.044,0,-0.2
7.09E+00,0.06,0.068,0,0.4
7.09E+00,0.06,0.044,0,-0.2
7.10E+00,0.06,0.068,0,0.4
7.10E+00,0.06,0.044,0,-0.2
7.10E+00,0.06,0.068,0,0.2
7.11E+00,0.052,0.044,0,-0.2
7.11E+00,0.052,0.068,0,0.4
7.11E+00,0.052,0.044,0,-0.2
7.12E+00,0.052,0.068,0,0.4
7.12E+00,0.06,0.044,0,-0.2
7.12E+00,0.052,0.068,0,0.4
7.13E+00,0.052,0.044,0,-0.2
7.13E+00,0.06,0.068,0,0.4
7.13E+00,0.052,0.044,0,-0.2
7.14E+00,0.06,0.068,0,0.4
7.14E+00,0.052,0.044,0,-0.2
7.14E+00,0.06,0.068,0,0.4
7.15E+00,0.052,0.044,0,-0.2
7.15E+00,0.052,0.068,0,0.4
7.15E+00,0.06,0.044,0,-0.2
7.16E+00,0.052,0.068,0,0.2
7.16E+00,0.052,0.044,0,-0.2
7.16E+00,0.052,0.068,0,0.4
7.17E+00,0.052,0.036,0,-0.2
7.17E+00,0.052,0.068,0,0.4
7.17E+00,0.052,0.044,0,-0.2
7.17E+00,0.052,0.068,0,0.2
7.18E+00,0.052,0.044,0,-0.2
7.18E+00,0.052,0.068,0,0.4
7.18E+00,0.052,0.036,0,-0.2
7.19E+00,0.052,0.068,0,0.4
7.19E+00,0.052,0.044,0,-0.2
7.19E+00,0.052,0.068,0.2,0.2
7.20E+00,0.052,0.044,0,-0.2
7.20E+00,0.052,0.068,0,0.4
7.20E+00,0.052,0.044,0,-0.2
7.21E+00,0.044,0.068,0,0.4
7.21E+00,0.052,0.036,0,-0.2
7.21E+00,0.052,0.068,0,0.2
7.22E+00,0.052,0.036,0,-0.2
7.22E+00,0.052,0.06,0,0.4
7.22E+00,0.044,0.036,0,-0.2
7.23E+00,0.052,0.068,0,0.4
7.23E+00,0.044,0.036,0.2,-0.2
7.23E+00,0.052,0.06,0,0.2
7.24E+00,0.052,0.036,0,-0.2
7.24E+00,0.052,0.06,0,0.4
7.24E+00,0.052,0.036,0,-0.2
7.25E+00,0.052,0.06,0,0.4
7.25E+00,0.052,0.036,0,-0.2
7.25E+00,0.044,0.06,0,0.4
7.25E+00,0.052,0.036,0.2,-0.2
7.26E+00,0.052,0.06,0,0.4
7.26E+00,0.052,0.036,0,-0.2
7.26E+00,0.052,0.06,0,0.2
7.27E+00,0.044,0.036,0,-0.2
7.27E+00,0.044,0.06,0,0.4
7.27E+00,0.052,0.036,0,-0.2
7.28E+00,0.052,0.06,0,0.4
7.28E+00,0.044,0.036,0,-0.2
7.28E+00,0.052,0.06,0,0.2
7.29E+00,0.052,0.036,0,-0.2
7.29E+00,0.052,0.06,0,0.4
7.29E+00,0.044,0.036,0,-0.2
7.30E+00,0.052,0.06,0,0.4
7.30E+00,0.044,0.036,0,-0.2
7.30E+00,0.044,0.06,0,0.4
7.31E+00,0.044,0.036,0,-0.2
7.31E+00,0.044,0.06,0,0.4
7.31E+00,0.052,0.036,0,-0.2
7.32E+00,0.044,0.06,0,0.4
7.32E+00,0.044,0.036,0,-0.2
7.32E+00,0.044,0.06,0,0.4
7.33E+00,0.044,0.036,0,-0.2
7.33E+00,0.044,0.06,0,0.4
7.33E+00,0.052,0.036,0,-0.2
7.33E+00,0.044,0.06,-0.2,0.4
7.34E+00,0.044,0.036,0,-0.2
7.34E+00,0.044,0.06,0,0.4
7.34E+00,0.044,0.036,0,-0.2
7.35E+00,0.044,0.06,0,0.4
7.35E+00,0.044,0.036,0,-0.2
7.35E+00,0.044,0.06,0,0.2
7.36E+00,0.036,0.036,0,-0.2
7.36E+00,0.044,0.06,0,0.4
7.36E+00,0.044,0.036,0,-0.2
7.37E+00,0.044,0.06,0,0.4
7.37E+00,0.044,0.036,0,-0.2
7.37E+00,0.044,0.06,0,0.4
7.38E+00,0.044,0.036,0,-0.2
7.38E+00,0.044,0.06,0,0.4
7.38E+00,0.052,0.036,0,-0.2
7.39E+00,0.044,0.06,0,0.4
7.39E+00,0.044,0.028,0,-0.2
7.39E+00,0.044,0.06,0,0.4
7.40E+00,0.044,0.028,0,-0.2
7.40E+00,0.044,0.06,0,0.4
7.40E+00,0.044,0.028,0,-0.2
7.41E+00,0.044,0.06,0,0.4
7.41E+00,0.044,0.036,0,-0.2
7.41E+00,0.044,0.06,0,0.4
7.41E+00,0.044,0.028,0,-0.2
7.42E+00,0.044,0.06,0,0.4
7.42E+00,0.044,0.028,0,-0.2
7.42E+00,0.044,0.06,0,0.2
7.43E+00,0.044,0.028,0,-0.2
7.43E+00,0.036,0.06,0,0.4
7.43E+00,0.044,0.028,0,-0.2
7.44E+00,0.044,0.052,0,0.4
7.44E+00,0.044,0.028,0,-0.2
7.44E+00,0.044,0.052,0,0.4
7.45E+00,0.044,0.028,0,-0.2
7.45E+00,0.044,0.052,0,0.4
7.45E+00,0.044,0.028,0,-0.2
7.46E+00,0.044,0.052,0,0.4
7.46E+00,0.044,0.028,0,-0.2
7.46E+00,0.044,0.06,0,0.4
7.47E+00,0.044,0.028,0,-0.2
7.47E+00,0.044,0.052,0,0.4
7.47E+00,0.036,0.028,0,-0.2
7.48E+00,0.036,0.06,0,0.2
7.48E+00,0.044,0.028,0,-0.2
7.48E+00,0.044,0.052,0,0.4
7.49E+00,0.044,0.028,0,-0.2
7.49E+00,0.044,0.052,0,0.4
7.49E+00,0.036,0.028,0,-0.2
7.49E+00,0.036,0.052,0,0.2
7.50E+00,0.044,0.028,0,-0.2
7.50E+00,0.036,0.052,0,0.4
7.50E+00,0.044,0.028,0,-0.2
7.51E+00,0.044,0.052,0,0.4
7.51E+00,0.036,0.028,0,-0.2
7.51E+00,0.044,0.052,0,0.2
7.52E+00,0.036,0.028,0,-0.2
7.52E+00,0.044,0.052,0,0.4
7.52E+00,0.036,0.028,0,-0.2
7.53E+00,0.036,0.052,0,0.4
7.53E+00,0.036,0.028,0,-0.2
7.53E+00,0.036,0.052,0,0.2
7.54E+00,0.036,0.028,0,-0.2
7.54E+00,0.036,0.052,0,0.4
7.54E+00,0.036,0.028,0,-0.2
7.55E+00,0.036,0.052,0,0.4
7.55E+00,0.036,0.028,0,-0.2
7.55E+00,0.036,0.052,0,0.4
7.56E+00,0.036,0.028,0,-0.2
7.56E+00,0.044,0.052,0,0.4
7.56E+00,0.036,0.028,0,-0.2
7.57E+00,0.036,0.052,0,0.4
7.57E+00,0.036,0.028,0,-0.2
7.57E+00,0.036,0.052,0,0.4
7.57E+00,0.036,0.028,0,-0.2
7.58E+00,0.036,0.052,0,0.4
7.58E+00,0.036,0.028,0,-0.2
7.58E+00,0.044,0.052,0,0.4
7.59E+00,0.036,0.028,0,-0.2
7.59E+00,0.036,0.052,0,0.4
7.59E+00,0.036,0.028,0,-0.2
7.60E+00,0.036,0.052,0,0.4
7.60E+00,0.036,0.028,0,-0.2
7.60E+00,0.036,0.052,0,0.4
7.61E+00,0.036,0.028,0,-0.2
7.61E+00,0.036,0.052,0,0.4
7.61E+00,0.036,0.028,0,-0.2
7.62E+00,0.044,0.052,0,0.4
7.62E+00,0.036,0.028,0,-0.2
7.62E+00,0.044,0.052,0,0.4
7.63E+00,0.036,0.028,0,-0.2
7.63E+00,0.036,0.052,0,0.4
7.63E+00,0.036,0.028,0,-0.2
7.64E+00,0.036,0.052,0,0.4
7.64E+00,0.036,0.028,0,-0.2
7.64E+00,0.036,0.052,0,0.4
7.65E+00,0.036,0.028,0,-0.2
7.65E+00,0.036,0.052,0,0.4
7.65E+00,0.036,0.028,0,-0.2
7.65E+00,0.036,0.052,0,0.2
7.66E+00,0.036,0.028,0,-0.2
7.66E+00,0.036,0.052,0,0.4
7.66E+00,0.036,0.02,0,-0.2
7.67E+00,0.036,0.052,0,0.4
7.67E+00,0.028,0.028,0,-0.2
7.67E+00,0.036,0.052,0,0.2
7.68E+00,0.036,0.02,0,-0.2
7.68E+00,0.028,0.052,0,0.4
7.68E+00,0.036,0.02,0,-0.2
7.69E+00,0.036,0.052,0,0.4
7.69E+00,0.036,0.02,0,-0.2
7.69E+00,0.036,0.052,0,0.4
7.70E+00,0.036,0.02,0,-0.2
7.70E+00,0.028,0.052,0,0.4
7.70E+00,0.036,0.02,0,-0.2
7.71E+00,0.036,0.052,0,0.4
7.71E+00,0.036,0.02,0,-0.2
7.71E+00,0.036,0.052,0,0.4
7.72E+00,0.036,0.02,0,-0.2
7.72E+00,0.028,0.052,0,0.4
7.72E+00,0.036,0.02,0,-0.2
7.73E+00,0.028,0.044,0,0.2
7.73E+00,0.036,0.02,0,-0.2
7.73E+00,0.028,0.052,0,0.4
7.73E+00,0.036,0.02,0,-0.2
7.74E+00,0.036,0.052,0,0.4
7.74E+00,0.036,0.02,0,-0.2
7.74E+00,0.036,0.044,0,0.2
7.75E+00,0.036,0.02,0,-0.2
7.75E+00,0.036,0.044,0,0.4
7.75E+00,0.036,0.02,0,-0.2
7.76E+00,0.036,0.044,0,0.4
7.76E+00,0.028,0.02,0,-0.2
7.76E+00,0.028,0.044,0,0.2
7.77E+00,0.036,0.02,0,-0.2
7.77E+00,0.028,0.044,0,0.4
7.77E+00,0.036,0.02,0,-0.2
7.78E+00,0.036,0.044,0,0.4
7.78E+00,0.036,0.02,0,-0.2
7.78E+00,0.036,0.044,0,0.4
7.79E+00,0.028,0.02,0,-0.2
7.79E+00,0.028,0.044,0,0.4
7.79E+00,0.036,0.02,0,-0.2
7.80E+00,0.028,0.052,0,0.4
7.80E+00,0.028,0.02,0,-0.2
7.80E+00,0.028,0.044,0,0.4
7.81E+00,0.028,0.02,0,-0.2
7.81E+00,0.028,0.044,0,0.4
7.81E+00,0.028,0.02,0,-0.2
7.81E+00,0.028,0.044,0,0.4
7.82E+00,0.028,0.02,0,-0.2
7.82E+00,0.028,0.044,0,0.4
7.82E+00,0.028,0.02,0,-0.2
7.83E+00,0.028,0.044,0,0.4
7.83E+00,0.028,0.02,0,-0.2
7.83E+00,0.028,0.044,0,0.2
7.84E+00,0.036,0.02,0,-0.2
7.84E+00,0.036,0.044,0,0.4
7.84E+00,0.028,0.02,0,-0.2
7.85E+00,0.028,0.044,0,0.4
7.85E+00,0.028,0.02,0,-0.2
7.85E+00,0.028,0.044,0,0.4
7.86E+00,0.028,0.02,0,-0.2
7.86E+00,0.028,0.044,0,0.4
7.86E+00,0.028,0.02,0,-0.4
7.87E+00,0.036,0.044,0,0.4
7.87E+00,0.036,0.02,0,-0.2
7.87E+00,0.028,0.044,0,0.4
7.88E+00,0.036,0.02,0,-0.2
7.88E+00,0.028,0.044,0,0.4
7.88E+00,0.028,0.02,0,-0.2
7.89E+00,0.028,0.044,0,0.4
7.89E+00,0.028,0.02,0,-0.2
7.89E+00,0.028,0.044,0,0.4
7.89E+00,0.028,0.02,0,-0.2
7.90E+00,0.028,0.044,0,0.4
7.90E+00,0.036,0.02,0,-0.2
7.90E+00,0.028,0.044,0,0.2
7.91E+00,0.028,0.02,0,-0.4
7.91E+00,0.028,0.044,0,0.4
7.91E+00,0.028,0.02,0,-0.2
7.92E+00,0.036,0.044,0,0.4
7.92E+00,0.028,0.02,0,-0.2
7.92E+00,0.028,0.044,0,0.4
7.93E+00,0.028,0.02,0,-0.2
7.93E+00,0.036,0.044,0,0.4
7.93E+00,0.028,0.02,0,-0.2
7.94E+00,0.028,0.044,0,0.4
7.94E+00,0.028,0.02,0,-0.2
7.94E+00,0.028,0.044,0,0.2
7.95E+00,0.028,0.02,0,-0.2
7.95E+00,0.028,0.044,0,0.4
7.95E+00,0.028,0.02,0,-0.2
7.96E+00,0.028,0.044,0,0.4
7.96E+00,0.028,0.02,0,-0.2
7.96E+00,0.028,0.044,0,0.4
7.97E+00,0.028,0.02,0,-0.2
7.97E+00,0.028,0.044,0,0.4
7.97E+00,0.028,0.02,0,-0.2
7.97E+00,0.028,0.044,0,0.4
7.98E+00,0.028,0.02,0,-0.2
7.98E+00,0.028,0.044,0,0.4
7.98E+00,0.028,0.02,0,-0.2
7.99E+00,0.028,0.044,0,0.4
7.99E+00,0.028,0.02,0,-0.2
7.99E+00,0.028,0.044,0,0.2
8.00E+00,0.028,0.02,0,-0.2
8.00E+00,0.028,0.044,0,0.4
8.00E+00,0.028,0.012,0,-0.2
8.01E+00,0.028,0.044,0,0.4
8.01E+00,0.028,0.02,0,-0.2
8.01E+00,0.028,0.044,0,0.2
8.02E+00,0.028,0.02,0,-0.2
8.02E+00,0.028,0.044,0,0.4
8.02E+00,0.028,0.02,0,-0.2
8.03E+00,0.028,0.044,0,0.4
8.03E+00,0.028,0.02,0,-0.2
8.03E+00,0.028,0.044,0,0.2
8.04E+00,0.028,0.02,0,-0.2
8.04E+00,0.028,0.044,0,0.4
8.04E+00,0.028,0.02,0,-0.2
8.05E+00,0.028,0.044,0,0.4
8.05E+00,0.028,0.012,0,-0.2
8.05E+00,0.028,0.044,0,0.4
8.05E+00,0.028,0.02,0,-0.2
8.06E+00,0.028,0.044,0,0.4
8.06E+00,0.028,0.02,0,-0.2
8.06E+00,0.028,0.036,0,0.2
8.07E+00,0.028,0.02,0,-0.2
8.07E+00,0.028,0.044,0,0.4
8.07E+00,0.028,0.02,0,-0.2
8.08E+00,0.028,0.044,0,0.4
8.08E+00,0.028,0.012,0,-0.2
8.08E+00,0.028,0.036,0,0.2
8.09E+00,0.028,0.012,0,-0.2
8.09E+00,0.028,0.036,0,0.4
8.09E+00,0.02,0.012,0,-0.2
8.10E+00,0.028,0.036,0,0.4
8.10E+00,0.028,0.012,0,-0.2
8.10E+00,0.028,0.036,0,0.2
8.11E+00,0.028,0.012,0,-0.2
8.11E+00,0.028,0.036,0,0.4
8.11E+00,0.028,0.012,0,-0.2
8.12E+00,0.028,0.036,0,0.4
8.12E+00,0.028,0.012,0,-0.2
8.12E+00,0.028,0.044,0,0.4
8.13E+00,0.028,0.012,0,-0.2
8.13E+00,0.028,0.036,0,0.4
8.13E+00,0.028,0.012,0,-0.2
8.13E+00,0.028,0.036,0,0.4
8.14E+00,0.028,0.012,0,-0.2
8.14E+00,0.028,0.036,0,0.4
8.14E+00,0.028,0.012,0,-0.2
8.15E+00,0.028,0.036,0,0.4
8.15E+00,0.028,0.012,0,-0.2
8.15E+00,0.028,0.036,0,0.4
8.16E+00,0.028,0.012,0,-0.2
8.16E+00,0.028,0.044,0,0.4
8.16E+00,0.028,0.012,0,-0.2
8.17E+00,0.028,0.036,0,0.4
8.17E+00,0.028,0.012,0,-0.2
8.17E+00,0.028,0.036,0,0.4
8.18E+00,0.028,0.012,0,-0.2
8.18E+00,0.028,0.044,0,0.4
8.18E+00,0.028,0.012,0,-0.2
8.19E+00,0.028,0.036,0,0.4
8.19E+00,0.02,0.012,0,-0.2
8.19E+00,0.028,0.036,0,0.4
8.20E+00,0.028,0.012,0,-0.2
8.20E+00,0.02,0.036,0,0.4
8.20E+00,0.028,0.012,0,-0.2
8.21E+00,0.028,0.036,0,0.2
8.21E+00,0.028,0.012,0,-0.2
8.21E+00,0.028,0.036,0,0.4
8.21E+00,0.028,0.012,0.2,-0.2
8.22E+00,0.028,0.044,0,0.4
8.22E+00,0.02,0.012,0,-0.2
8.22E+00,0.028,0.036,0,0.2
8.23E+00,0.028,0.012,0,-0.2
8.23E+00,0.028,0.036,0,0.4
8.23E+00,0.028,0.012,0,-0.2
8.24E+00,0.028,0.036,0,0.4
8.24E+00,0.02,0.012,0,-0.2
8.24E+00,0.028,0.036,0,0.4
8.25E+00,0.02,0.012,0,-0.2
8.25E+00,0.028,0.036,0,0.4
8.25E+00,0.028,0.012,0,-0.2
8.26E+00,0.02,0.036,0,0.4
8.26E+00,0.02,0.012,0,-0.2
8.26E+00,0.02,0.036,0,0.4
8.27E+00,0.02,0.012,0,-0.4
8.27E+00,0.028,0.036,0,0.4
8.27E+00,0.02,0.012,0,-0.4
8.28E+00,0.028,0.036,0,0.4
8.28E+00,0.02,0.012,0,-0.2
8.28E+00,0.028,0.036,0,0.4
8.29E+00,0.02,0.012,0,-0.2
8.29E+00,0.028,0.036,0,0.4
8.29E+00,0.02,0.012,0,-0.2
8.29E+00,0.028,0.036,0,0.2
8.30E+00,0.02,0.012,0,-0.2
8.30E+00,0.028,0.036,0,0.4
8.30E+00,0.02,0.012,0,-0.2
8.31E+00,0.02,0.036,0,0.4
8.31E+00,0.028,0.012,0,-0.2
8.31E+00,0.028,0.036,0,0.2
8.32E+00,0.028,0.012,0.2,-0.2
8.32E+00,0.02,0.036,0,0.4
8.32E+00,0.02,0.012,0,-0.2
8.33E+00,0.028,0.036,0,0.4
8.33E+00,0.02,0.012,0,-0.2
8.33E+00,0.028,0.036,0,0.4
8.34E+00,0.02,0.012,0,-0.2
8.34E+00,0.02,0.036,0,0.4
8.34E+00,0.02,0.012,0,-0.2
8.35E+00,0.028,0.036,0,0.4
8.35E+00,0.028,0.012,0,-0.2
8.35E+00,0.028,0.036,0,0.4
8.36E+00,0.028,0.012,0,-0.2
8.36E+00,0.02,0.036,0,0.4
8.36E+00,0.028,0.012,0,-0.2
8.37E+00,0.02,0.036,0,0.2
8.37E+00,0.02,0.012,0,-0.2
8.37E+00,0.02,0.036,0,0.4
8.37E+00,0.028,0.012,0,-0.2
8.38E+00,0.02,0.036,0,0.4
8.38E+00,0.02,0.012,0,-0.2
8.38E+00,0.02,0.036,0,0.2
8.39E+00,0.02,0.012,0,-0.2
8.39E+00,0.02,0.036,0,0.4
8.39E+00,0.02,0.012,0,-0.2
8.40E+00,0.028,0.036,0,0.4
8.40E+00,0.02,0.012,0,-0.2
8.40E+00,0.028,0.036,0,0.4
8.41E+00,0.02,0.012,0,-0.2
8.41E+00,0.028,0.036,0,0.4
8.41E+00,0.02,0.012,0,-0.2
8.42E+00,0.028,0.036,0,0.4
8.42E+00,0.02,0.012,0,-0.2
8.42E+00,0.02,0.036,0,0.4
8.43E+00,0.02,0.012,0,-0.2
8.43E+00,0.02,0.036,0,0.4
8.43E+00,0.02,0.012,0,-0.2
8.44E+00,0.02,0.036,0,0.2
8.44E+00,0.02,0.012,0,-0.2
8.44E+00,0.028,0.036,0,0.4
8.45E+00,0.028,0.012,0,-0.2
8.45E+00,0.02,0.036,0,0.4
8.45E+00,0.02,0.012,0,-0.2
8.45E+00,0.02,0.036,0.2,0.2
8.46E+00,0.02,0.012,0,-0.2
8.46E+00,0.02,0.036,0,0.4
8.46E+00,0.02,0.012,0,-0.2
8.47E+00,0.02,0.036,0,0.4
8.47E+00,0.02,0.012,0,-0.2
8.47E+00,0.02,0.036,0,0.2
8.48E+00,0.02,0.012,0,-0.4
8.48E+00,0.02,0.036,0,0.4
8.48E+00,0.02,0.012,0,-0.2
8.49E+00,0.02,0.036,0,0.4
8.49E+00,0.02,0.012,0,-0.2
8.49E+00,0.02,0.036,0,0.4
8.50E+00,0.028,0.012,0,-0.2
8.50E+00,0.028,0.036,0,0.4
8.50E+00,0.02,0.012,0,-0.2
8.51E+00,0.02,0.036,0,0.4
8.51E+00,0.028,0.012,0,-0.2
8.51E+00,0.02,0.036,0,0.2
8.52E+00,0.02,0.012,0,-0.2
8.52E+00,0.02,0.036,0,0.4
8.52E+00,0.02,0.012,0,-0.2
8.53E+00,0.02,0.036,0,0.4
8.53E+00,0.028,0.012,0,-0.2
8.53E+00,0.02,0.036,0,0.4
8.53E+00,0.028,0.012,0,-0.2
8.54E+00,0.02,0.036,0,0.4
8.54E+00,0.02,0.012,0,-0.2
8.54E+00,0.02,0.036,0,0.2
8.55E+00,0.02,0.012,0,-0.2
8.55E+00,0.02,0.036,0,0.4
8.55E+00,0.02,0.012,0,-0.2
8.56E+00,0.02,0.036,0,0.4
8.56E+00,0.02,0.012,0,-0.2
8.56E+00,0.028,0.036,0,0.4
8.57E+00,0.02,0.012,0,-0.2
8.57E+00,0.02,0.036,0,0.4
8.57E+00,0.02,0.012,0,-0.2
8.58E+00,0.02,0.036,0.2,0.4
8.58E+00,0.02,0.012,0,-0.2
8.58E+00,0.02,0.036,0,0.4
8.59E+00,0.02,0.012,0,-0.2
8.59E+00,0.02,0.036,0,0.4
8.59E+00,0.02,0.012,0,-0.2
8.60E+00,0.02,0.036,0,0.4
8.60E+00,0.02,0.012,0,-0.2
8.60E+00,0.02,0.036,0,0.4
8.61E+00,0.028,0.012,0,-0.2
8.61E+00,0.02,0.036,0,0.4
8.61E+00,0.02,0.012,0,-0.2
8.61E+00,0.02,0.036,0,0.4
8.62E+00,0.02,0.012,0,-0.2
8.62E+00,0.02,0.036,0,0.4
8.62E+00,0.02,0.012,0,-0.2
8.63E+00,0.02,0.036,0,0.4
8.63E+00,0.02,0.012,0,-0.2
8.63E+00,0.02,0.036,0,0.2
8.64E+00,0.02,0.012,0,-0.2
8.64E+00,0.02,0.036,0,0.4
8.64E+00,0.02,0.012,0,-0.2
8.65E+00,0.02,0.036,0,0.4
8.65E+00,0.02,0.012,0,-0.2
8.65E+00,0.02,0.036,0,0.2
8.66E+00,0.02,0.012,0,-0.2
8.66E+00,0.02,0.036,0,0.4
8.66E+00,0.02,0.012,0,-0.2
8.67E+00,0.02,0.036,0,0.4
8.67E+00,0.02,0.012,0,-0.2
8.67E+00,0.02,0.036,0,0.4
8.68E+00,0.02,0.012,0,-0.2
8.68E+00,0.02,0.036,0,0.4
8.68E+00,0.02,0.012,0,-0.2
8.69E+00,0.02,0.036,0,0.4
8.69E+00,0.02,0.012,0,-0.2
8.69E+00,0.02,0.036,0,0.4
8.69E+00,0.02,0.012,0,-0.2
8.70E+00,0.02,0.036,0,0.4
8.70E+00,0.02,0.012,0,-0.2
8.70E+00,0.02,0.036,0,0.2
8.71E+00,0.02,0.012,0,-0.2
8.71E+00,0.02,0.036,0,0.4
8.71E+00,0.02,0.012,0,-0.2
8.72E+00,0.02,0.036,0,0.4
8.72E+00,0.02,0.012,0,-0.2
8.72E+00,0.012,0.036,0,0.4
8.73E+00,0.02,0.012,0,-0.2
8.73E+00,0.02,0.036,0,0.4
8.73E+00,0.02,0.012,0,-0.2
8.74E+00,0.02,0.036,0,0.4
8.74E+00,0.02,0.012,0,-0.2
8.74E+00,0.02,0.036,0,0.4
8.75E+00,0.02,0.012,0,-0.2
8.75E+00,0.02,0.036,0,0.4
8.75E+00,0.02,0.012,0,-0.2
8.76E+00,0.02,0.036,0,0.4
8.76E+00,0.02,0.012,0,-0.2
8.76E+00,0.02,0.036,0,0.4
8.77E+00,0.02,0.012,0,-0.2
8.77E+00,0.02,0.036,0,0.4
8.77E+00,0.02,0.012,0,-0.2
8.77E+00,0.02,0.036,0,0.4
8.78E+00,0.02,0.012,0,-0.2
8.78E+00,0.02,0.036,0,0.4
8.78E+00,0.02,0.012,0,-0.2
8.79E+00,0.02,0.036,0,0.4
8.79E+00,0.02,0.012,0,-0.2
8.79E+00,0.02,0.036,0,0.2
8.80E+00,0.02,0.012,0,-0.2
8.80E+00,0.02,0.036,0,0.4
8.80E+00,0.02,0.012,0,-0.2
8.81E+00,0.02,0.036,0,0.4
8.81E+00,0.02,0.012,0,-0.2
8.81E+00,0.02,0.036,0,0.4
8.82E+00,0.02,0.012,0,-0.2
8.82E+00,0.02,0.036,0,0.4
8.82E+00,0.02,0.012,0,-0.4
8.83E+00,0.02,0.036,0,0.4
8.83E+00,0.02,0.012,0,-0.2
8.83E+00,0.012,0.036,0,0.4
8.84E+00,0.02,0.012,0,-0.2
8.84E+00,0.02,0.036,0,0.4
8.84E+00,0.02,0.012,0,-0.2
8.85E+00,0.02,0.036,0,0.4
8.85E+00,0.02,0.00399999,0,-0.2
8.85E+00,0.02,0.028,0,0.4
8.85E+00,0.02,0.012,0,-0.2
8.86E+00,0.02,0.036,0,0.4
8.86E+00,0.02,0.012,0,-0.2
8.86E+00,0.02,0.028,0,0.4
8.87E+00,0.02,0.012,0,-0.2
8.87E+00,0.02,0.028,0,0.4
8.87E+00,0.02,0.012,0,-0.2
8.88E+00,0.02,0.036,0,0.4
8.88E+00,0.02,0.012,0,-0.2
8.88E+00,0.02,0.028,0,0.4
8.89E+00,0.02,0.012,0,-0.2
